cl_person_id,full_name,display_name,court_id,seat_id,status,is_chief,appointing_president,president_party,nomination_date,confirmation_date,commission_date,senior_date,term_expiration_date,jd_school,jd_year,aba_rating,cl_profile_url,photo_url,photo_source,photo_license,fedsoc_reported,fedsoc_basis,fedsoc_source,acs_reported,acs_basis,acs_source,data_verified,notes
1311,James S. Gwin,Gwin,ohnd,OHND1003,senior,false,William J. Clinton,Democratic,1997-07-31,1997-11-05,1997-11-07,2021-01-31,,University of Akron School of Law,1979,Well Qualified,https://www.courtlistener.com/person/1311/james-s-gwin/,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/James_S._Gwin_fuzzy.jpg/330px-James_S._Gwin_fuzzy.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:James_S._Gwin_fuzzy.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2591,Dan A. Polster,Polster,ohnd,OHND0604,senior,false,William J. Clinton,Democratic,1997-07-31,1998-07-31,1998-08-03,2021-01-31,,Harvard Law School,1976,Well Qualified,https://www.courtlistener.com/person/2591/dan-a-polster/,https://upload.wikimedia.org/wikipedia/commons/d/df/Dan_A._Polster.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Dan_A._Polster.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
58,John R. Adams,Adams,ohnd,OHND1102,active,false,George W. Bush,Republican,2003-01-07,2003-02-10,2003-02-12,,,University of Akron School of Law,1983,Qualified,https://www.courtlistener.com/person/58/john-r-adams/,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/John_Randell_Adams_Jr.jpg/330px-John_Randell_Adams_Jr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:John_Randell_Adams_Jr.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
349,Christopher A. Boyko,Boyko,ohnd,OHND1402,senior,false,George W. Bush,Republican,2004-07-22,2004-11-21,2005-01-03,2020-01-06,,"Cleveland State University, Cleveland-Marshall College of Law",1979,Well Qualified,https://www.courtlistener.com/person/349/christopher-a-boyko/,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Christopher_Boyko.png/330px-Christopher_Boyko.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Christopher_Boyko.png,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3602,Jack Zouhary,Zouhary,ohnd,OHND0307,senior,false,George W. Bush,Republican,2005-12-14,2006-03-16,2006-03-28,2019-07-01,,University of Toledo College of Law,1976,Well Qualified,https://www.courtlistener.com/person/3602/jack-zouhary/,https://upload.wikimedia.org/wikipedia/commons/b/b2/Jack_Zouhary_fuzzy.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Jack_Zouhary_fuzzy.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1943,Sara Elizabeth Lioi,Lioi,ohnd,OHND0804,active,true,George W. Bush,Republican,2007-01-09,2007-03-08,2007-03-14,,,Ohio State University College of Law (now Michael E. Moritz College of Law),1987,Well Qualified,https://www.courtlistener.com/person/1943/sara-elizabeth-lioi/,https://upload.wikimedia.org/wikipedia/commons/a/a9/Sara_Elizabeth_Lioi_fuzzy.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Sara_Elizabeth_Lioi_fuzzy.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2524,Benita Yalonda Pearson,Pearson,ohnd,OHND0703,active,false,Barack Obama,Democratic,2009-12-03,2010-12-21,2010-12-27,,,"Cleveland State University, Cleveland-Marshall College of Law",1995,Well Qualified,https://www.courtlistener.com/person/2524/benita-yalonda-pearson/,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Benita_Y._Pearson.jpg/330px-Benita_Y._Pearson.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Benita_Y._Pearson.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1422,Jeffrey James Helmick,Helmick,ohnd,OHND0507,active,false,Barack Obama,Democratic,2011-05-11,2012-06-06,2012-06-07,,,Ohio State University College of Law (now Michael E. Moritz College of Law),1988,Well Qualified,https://www.courtlistener.com/person/1422/jeffrey-james-helmick/,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Jeffrey_Helmick_%28cropped%29.jpg/330px-Jeffrey_Helmick_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Jeffrey_Helmick_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
8542,Pamela Ann Barker,Barker,ohnd,OHND0903,active,false,Donald J. Trump,Republican,2019-01-23,2019-06-12,2019-06-18,,,Ohio State University College of Law (now Michael E. Moritz College of Law),1982,Well Qualified,https://www.courtlistener.com/person/8542/pamela-ann-barker/,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Pamela_A_Barker.png/330px-Pamela_A_Barker.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Pamela_A_Barker.png,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
9466,James Ray Knepp II,Knepp,ohnd,OHND0308,active,false,Donald J. Trump,Republican,2020-03-03,2020-11-10,2020-11-13,,,University of Toledo College of Law,1992,Well Qualified,https://www.courtlistener.com/person/9466/james-r-knepp-ii/,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/James_Knepp.jpg/330px-James_Knepp.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:James_Knepp.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,J. Philip Calabrese,Calabrese,ohnd,OHND1403,active,false,Donald J. Trump,Republican,2020-03-03,2020-12-01,2020-12-03,,,Harvard Law School,2000,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/J_Philip_Calabrese.png/330px-J_Philip_Calabrese.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:J_Philip_Calabrese.png,Public domain,true,member,https://en.wikipedia.org/w/index.php?title=J._Philip_Calabrese&oldid=1365215935,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Bridget Meehan Brennan,Brennan,ohnd,OHND0605,active,false,Joseph R. Biden,Democratic,2022-01-03,2022-02-01,2022-02-08,,,Case Western Reserve University School of Law,2000,Qualified,,https://upload.wikimedia.org/wikipedia/commons/7/70/Bridget_M._Brennan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Bridget_M._Brennan.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Charles Esque Fleming,Fleming,ohnd,OHND1004,active,false,Joseph R. Biden,Democratic,2022-01-03,2022-02-01,2022-02-08,,,Case Western Reserve University School of Law,1990,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Charles_Fleming_%28Judge%29_%28cropped%29.jpg/330px-Charles_Fleming_%28Judge%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Charles_Fleming_(Judge)_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
9469,David Augustin Ruiz,Ruiz,ohnd,OHND1303,active,false,Joseph R. Biden,Democratic,2022-01-03,2022-02-01,2022-02-08,,,Ohio State University College of Law (now Michael E. Moritz College of Law),2000,Well Qualified,https://www.courtlistener.com/person/9469/david-a-ruiz/,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/David_Ruiz_%28Judge%29_%28cropped%29.jpg/330px-David_Ruiz_%28Judge%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:David_Ruiz_(Judge)_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2709,Walter Herbert Rice,Rice,ohsd,OHSD0503,senior,false,Jimmy Carter,Democratic,1980-04-14,1980-05-21,1980-05-23,2004-11-30,,Columbia Law School,1962,Well Qualified,https://www.courtlistener.com/person/2709/walter-herbert-rice/,https://upload.wikimedia.org/wikipedia/commons/8/89/Walter_Rice_Senior_District_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Walter_Rice_Senior_District_Judge.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3403,Herman Jacob Weber,Weber,ohsd,OHSD0901,senior,false,Ronald Reagan,Republican,1985-02-28,1985-04-03,1985-04-04,2002-01-01,,Ohio State University College of Law (now Michael E. Moritz College of Law),1952,Well Qualified,https://www.courtlistener.com/person/3403/herman-jacob-weber/,https://upload.wikimedia.org/wikipedia/commons/4/46/Herman_J._Weber.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Herman_J._Weber.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1259,James L. Graham,Graham,ohsd,OHSD0308,senior,false,Ronald Reagan,Republican,1986-08-15,1986-09-25,1986-09-26,2004-08-31,,Ohio State University College of Law (now Michael E. Moritz College of Law),1962,Qualified,https://www.courtlistener.com/person/1259/james-l-graham/,https://upload.wikimedia.org/wikipedia/commons/f/fe/James_L._Graham_fuzzy.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:James_L._Graham_fuzzy.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
228,Sandra Shank Beckwith,Beckwith,ohsd,OHSD1001,senior,false,George H.W. Bush,Republican,1991-07-26,1992-02-06,1992-02-10,2009-01-01,,University of Cincinnati College of Law,1968,Qualified,https://www.courtlistener.com/person/228/sandra-shank-beckwith/,https://upload.wikimedia.org/wikipedia/commons/1/18/Sandra_Beckwith.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Sandra_Beckwith.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
885,Susan J. Dlott,Dlott,ohsd,OHSD0603,senior,false,William J. Clinton,Democratic,1995-08-10,1995-12-22,1995-12-26,2018-05-31,,Boston University School of Law,1973,Well Qualified,https://www.courtlistener.com/person/885/susan-j-dlott/,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Susan_Dlott_District_Judge.jpg/330px-Susan_Dlott_District_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Susan_Dlott_District_Judge.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2841,Edmund A. Sargus Jr.,Sargus,ohsd,OHSD0702,active,false,William J. Clinton,Democratic,1995-12-22,1996-07-22,1996-08-01,,,Case Western Reserve University School of Law,1978,Well Qualified,https://www.courtlistener.com/person/2841/edmund-a-sargus-jr/,https://upload.wikimedia.org/wikipedia/commons/6/6c/Edmund_Sargus_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Edmund_Sargus_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2034,Algenon L. Marbley,Marbley,ohsd,OHSD0802,active,false,William J. Clinton,Democratic,1997-07-31,1997-10-27,1997-11-07,,,Northwestern University School of Law (now Pritzker School of Law),1979,Qualified,https://www.courtlistener.com/person/2034/algenon-l-marbley/,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Algenon_L._Marbley%2C_U.S._District_Court_Judge.jpg/330px-Algenon_L._Marbley%2C_U.S._District_Court_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Algenon_L._Marbley,_U.S._District_Court_Judge.jpg",Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2772,Thomas M. Rose,Rose,ohsd,OHSD0902,senior,false,George W. Bush,Republican,2002-01-23,2002-05-09,2002-05-10,2017-06-30,,University of Cincinnati College of Law,1973,Well Qualified,https://www.courtlistener.com/person/2772/thomas-m-rose/,https://upload.wikimedia.org/wikipedia/commons/b/bb/Thomas_Rose_District_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Thomas_Rose_District_Judge.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3394,Michael H. Watson,Watson,ohsd,OHSD0309,senior,false,George W. Bush,Republican,2004-04-06,2004-09-07,2004-09-10,2025-11-01,,Capital University Law School,1987,Qualified,https://www.courtlistener.com/person/3394/michael-h-watson/,https://upload.wikimedia.org/wikipedia/commons/0/0f/Michael_Watson_District_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Michael_Watson_District_Judge.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
185,Michael Ryan Barrett,Barrett,ohsd,OHSD0504,senior,false,George W. Bush,Republican,2005-12-16,2006-05-01,2006-05-05,2019-02-15,,University of Cincinnati College of Law,1977,Well Qualified,https://www.courtlistener.com/person/185/michael-ryan-barrett/,https://upload.wikimedia.org/wikipedia/commons/8/8a/Michael_Barrett_District_Judge.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Michael_Barrett_District_Judge.gif,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
292,Timothy Seymour Black,Black,ohsd,OHSD1002,senior,false,Barack Obama,Democratic,2009-12-24,2010-05-11,2010-05-13,2022-05-18,,"Northern Kentucky University, Salmon P. Chase College of Law",1983,Well Qualified,https://www.courtlistener.com/person/292/timothy-seymour-black/,https://upload.wikimedia.org/wikipedia/commons/3/32/Timothy_Black_District_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Timothy_Black_District_Judge.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
8606,Sarah Daggett Morrison,Morrison,ohsd,OHSD0208,active,true,Donald J. Trump,Republican,2019-01-23,2019-06-11,2019-06-14,,,Capital University Law School,1997,Qualified,https://www.courtlistener.com/person/8606/sarah-daggett-morrison/,https://upload.wikimedia.org/wikipedia/commons/a/a8/Sarah_D._Morrison_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Sarah_D._Morrison_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
15330,Douglas Russell Cole,Cole,ohsd,OHSD0604,active,false,Donald J. Trump,Republican,2019-05-13,2019-12-04,2019-12-05,,,University of Chicago Law School,1993,Well Qualified,https://www.courtlistener.com/person/15330/douglas-russell-cole/,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Douglas_R._Cole_%28cropped%29.jpg/330px-Douglas_R._Cole_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Douglas_R._Cole_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
8115,Matthew Walden McFarland,McFarland,ohsd,OHSD0903,active,false,Donald J. Trump,Republican,2019-01-23,2019-12-18,2019-12-31,,,Capital University Law School,1992,Qualified,https://www.courtlistener.com/person/8115/matthew-walden-mcfarland/,https://upload.wikimedia.org/wikipedia/commons/2/24/Matthew_W._McFarland%2C_U.S._District_Court_Judge.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"https://commons.wikimedia.org/wiki/File:Matthew_W._McFarland,_U.S._District_Court_Judge.png",Public domain,true,member,https://en.wikipedia.org/w/index.php?title=Matthew_W._McFarland&oldid=1361433497,false,,,false,Phase-2 sweep; FJC + CourtListener.
9477,Michael Jay Newman,Newman,ohsd,OHSD0505,active,false,Donald J. Trump,Republican,2020-03-03,2020-10-22,2020-11-10,,,"American University, Washington College of Law",1989,Well Qualified,https://www.courtlistener.com/person/9477/michael-j-newman/,https://upload.wikimedia.org/wikipedia/commons/0/0e/Michael_J._Newman%2C_U.S._District_Court_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"https://commons.wikimedia.org/wiki/File:Michael_J._Newman,_U.S._District_Court_Judge.jpg",Public domain,true,member,https://en.wikipedia.org/w/index.php?title=Michael_J._Newman&oldid=1355460538,false,,,false,Phase-2 sweep; FJC + CourtListener.
8922,Jeffery Paul Hopkins,Hopkins,ohsd,OHSD1003,active,false,Joseph R. Biden,Democratic,2022-08-01,2022-12-08,2022-12-16,,,Ohio State University College of Law (now Michael E. Moritz College of Law),1985,Well Qualified,https://www.courtlistener.com/person/8922/jeffery-p-hopkins/,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Jeffery_P._Hopkins%2C_U.S._District_Court_Judge.jpg/330px-Jeffery_P._Hopkins%2C_U.S._District_Court_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Jeffery_P._Hopkins,_U.S._District_Court_Judge.jpg",Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2897,Frank Howell Seay,Seay,oked,OKED0106,senior,false,Jimmy Carter,Democratic,1979-09-28,1979-10-31,1979-11-02,2003-09-25,,University of Oklahoma College of Law,1963,Qualified,https://www.courtlistener.com/person/2897/frank-howell-seay/,https://upload.wikimedia.org/wikipedia/commons/9/99/Frank_Howell_Seay_Senior_District_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Frank_Howell_Seay_Senior_District_Judge.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3452,Ronald A. White,White,oked,OKED0107,senior,false,George W. Bush,Republican,2003-05-15,2003-09-30,2003-10-02,2026-01-27,,University of Oklahoma College of Law,1986,Qualified,https://www.courtlistener.com/person/3452/ronald-a-white/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,John Frederick Heil III,Heil,oked,OKED0308,active,true,Donald J. Trump,Republican,2020-01-06,2020-05-20,2020-05-27,,,University of Tulsa College of Law,1994,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/c/cc/John_Heil_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:John_Heil_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
